site,box,x,y,R_mean,slope,vrm_1cm,vrm_2cm,vrm_4cm,vrm_8cm,profile,planform,latitude,longitude,depth,wave_avg,wave_max,develop,habitat_original,island,rank,age,habitat,wave_max_log10,R_log10,H_log10,wave_max_log10_s,depth_s,age_s,R_theory_logmean,R_theory2_logmean,D_logmean,D_theory_logmean,D_ends_logmean,H_logmean,R_theory_mean,R_theory2_mean,D_mean,D_theory_mean,D_ends_mean,H_mean,R_theory_sum,R_theory2_sum,D_sum,D_theory_sum,D_ends_sum,H_sum,wave_avg_log10,wave_avg_log10_s,CCA,CORAL,EMA,HAL,I,MA,SC,SED,TURF,coral_s,SEC_NAME,REGION,REEF_ZONE,DEPTH_BIN
KAU-1880,5,5.344511534,-1.235152065,1.36858578372218,23.1564632546417,0.0364765014463592,0.0257972091761953,0.018221693590632,0.0121589499168983,-2.98182137955268,-3.03330435984174,21.88957,-159.6091,11.89307556864,6.484121,18.1888,0.0585797,PAV,KAU,7,5.0999999,PAV,1.25980404757534,0.313777932022264,-1.05856862916833,-0.529964744562965,0.0272728548623779,2.28373818139975,1.07876754491587,1.18439518070503,2.24343020271582,2.22526960853616,2.22526960853616,0.346952072154048,1.13244591991339,1.18439518070503,2.29062301917545,2.27671686771501,2.27671686771501,0.346952072154048,1.13244591991339,1.18439518070503,2.29752972778828,2.27671686771501,2.276716867715,0.346952072154048,0.811851110609234,0.0789579947034639,2.04081632653061,4.76190476190476,4.76190476190476,0,0,0.340136054421769,0,3.06122448979592,85.0340136054422,-0.38607226465829947,KAU_EAST,MHI,Forereef,Mid
KAU-1890,1,22.831114204,1.082780232,1.15305768763862,20.6750235652984,0.00450679311600171,0.00439658583970411,0.00740872708403528,0.0137419802426093,-0.259721769768935,-0.0810569421771443,21.88222,-159.5102,13.02574943232,5.55868,16.111137,0.0726109,PAV,KAU,7,5.0999999,PAV,1.20712619066139,0.142417272679407,-1.47981252480158,-0.644596022585298,0.207585779443135,2.28373818139975,1.04101131016218,1.07195171854038,2.22136172644094,2.24145445118341,2.24145445118341,0.227680368805246,1.05630192332829,1.07195171854038,2.25216080433323,2.27206271314371,2.27206271314371,0.227680368805246,1.05630192332829,1.07195171854038,2.25906751294605,2.27206271314371,2.27206271314371,0.227680368805246,0.744971673456739,-0.0769614395346283,0.675675675675676,0.675675675675676,2.02702702702703,0,0.337837837837838,0,0,15.8783783783784,80.4054054054054,-0.6340984159699806,KAU_EAST,MHI,Forereef,Mid
KAU-1890,2,5.001114204,-2.951219768,1.20755012366695,19.3417404112947,0.019130632210527,0.0166687775803369,0.0138904331921353,0.00846890153164834,-2.46397972001192,-2.76207591152868,21.88222,-159.5102,13.02574943232,5.55868,16.111137,0.0726109,PAV,KAU,7,5.0999999,PAV,1.20712619066139,0.188593615966251,-0.947169209895944,-0.644596022585298,0.207585779443135,2.28373818139975,1.03835857703026,1.10273453695658,2.14541584943511,2.13449059417844,2.13449059417844,0.387837357129677,1.06678038320002,1.10273453695658,2.19610512647933,2.18811878784556,2.18811878784556,0.387837357129677,1.06678038320002,1.10273453695658,2.20301183509216,2.18811878784556,2.18811878784556,0.387837357129677,0.744971673456739,-0.0769614395346283,0.675675675675676,0.675675675675676,2.02702702702703,0,0.337837837837838,0,0,15.8783783783784,80.4054054054054,-0.6340984159699806,KAU_EAST,MHI,Forereef,Mid
KAU-1890,5,3.331114204,-1.189219768,1.14350221231583,19.0193645970385,0.0123713886466692,0.0121799935219508,0.0114128241014207,0.00779404074790344,-2.05402479125686,-1.88346130188663,21.88222,-159.5102,13.02574943232,5.55868,16.111137,0.0726109,PAV,KAU,7,5.0999999,PAV,1.20712619066139,0.134095669166917,-0.792433033309067,-0.644596022585298,0.207585779443135,2.28373818139975,1.03005609072326,1.0737078684841,2.09665933630302,2.08188270158235,2.08188270158235,0.452741917990934,1.04923446020394,1.0737078684841,2.14141574301773,2.12934412123965,2.12934412123965,0.452741917990934,1.04923446020394,1.0737078684841,2.14832245163056,2.12934412123965,2.12934412123965,0.452741917990934,0.744971673456739,-0.0769614395346283,0.675675675675676,0.675675675675676,2.02702702702703,0,0.337837837837838,0,0,15.8783783783784,80.4054054054054,-0.6340984159699806,KAU_EAST,MHI,Forereef,Mid
KAU-1890,4,1.991114204,-3.591219768,1.23110799234076,23.747746173104,0.0134433729607564,0.0143807975509824,0.0148044449194766,0.0155920882344227,-1.32671040994019,-1.02858239445495,21.88222,-159.5102,13.02574943232,5.55868,16.111137,0.0726109,PAV,KAU,7,5.0999999,PAV,1.20712619066139,0.207914570682493,-1.06916089591127,-0.644596022585298,0.207585779443135,2.28373818139975,1.05102796324665,1.11633028707845,2.16733363376174,2.18503260688683,2.18503260688683,0.34329645805733,1.08125612189712,1.11633028707845,2.21410156554347,2.2303170673506,2.2303170673506,0.34329645805733,1.08125612189712,1.11633028707845,2.2210082741563,2.2303170673506,2.2303170673506,0.34329645805733,0.744971673456739,-0.0769614395346283,0.675675675675676,0.675675675675676,2.02702702702703,0,0.337837837837838,0,0,15.8783783783784,80.4054054054054,-0.6340984159699806,KAU_EAST,MHI,Forereef,Mid
KAU-1890,3,16.687114204,-2.845219768,1.13063235197404,15.5112182169658,0.0160024249527314,0.0111640122533433,0.00565290685207788,0.002101030780708,-2.40758137431978,-2.50860136803656,21.88222,-159.5102,13.02574943232,5.55868,16.111137,0.0726109,PAV,KAU,7,5.0999999,PAV,1.20712619066139,0.122777079721441,-1.62212307562677,-0.644596022585298,0.207585779443135,2.28373818139975,1.02684782235924,1.06188690053034,2.23703515829406,2.22767595352613,2.22767595352613,0.197478990872808,1.04209221844165,1.06188690053034,2.27656136292592,2.27081901512026,2.27081901512026,0.197478990872808,1.04209221844165,1.06188690053034,2.28346807153874,2.27081901512026,2.27081901512026,0.197478990872808,0.744971673456739,-0.0769614395346283,0.675675675675676,0.675675675675676,2.02702702702703,0,0.337837837837838,0,0,15.8783783783784,80.4054054054054,-0.6340984159699806,KAU_EAST,MHI,Forereef,Mid
KAU-1909,2,12.56696778,-2.886603382,1.54818333297994,29.1383649560012,0.0449682610152375,0.0420726508839779,0.0328928720388622,0.0199661868508473,-2.41142777693451,-2.32831600876355,21.95107,-159.697,19.25545568256,2.987952,10.240136,0.0209922,AGR,KAU,7,5.0999999,AGR,1.0103057245751,0.437082200312585,-0.851948281571602,-1.07289327858949,1.1993068646373,2.28373818139975,1.09958050459258,1.28563945996822,2.22106760841821,2.20933880002288,2.20933880002288,0.426583017977861,1.20052832494241,1.28563945996822,2.28940714953733,2.27982806693489,2.27982806693489,0.426583017977861,1.20052832494241,1.28563945996822,2.29631385815015,2.27982806693489,2.27982806693489,0.426583017977861,0.47537361646914,-0.705489105240732,0.740740740740741,1.48148148148148,5.92592592592593,0,0,0.740740740740741,0,0.37037037037037,90.7407407407407,-0.5851875721330139,KAU_EAST,MHI,Forereef,Deep
KAU-1909,3,7.10496778,-3.834603382,1.70839163829326,31.5134565398539,0.0493537905198666,0.0410975697643516,0.0300524246198534,0.022696277314661,-1.33863416462202,-1.50445640210114,21.95107,-159.697,19.25545568256,2.987952,10.240136,0.0209922,AGR,KAU,7,5.0999999,AGR,1.0103057245751,0.535552365506596,-0.423358321184065,-1.07289327858949,1.1993068646373,2.28373818139975,1.12600678684823,1.3728318214684,2.1503604939818,2.15183916282776,2.15183916282776,0.654843946609418,1.2663747456689,1.3728318214684,2.22506522253883,2.22851486610931,2.22851486610931,0.654843946609418,1.2663747456689,1.3728318214684,2.23197193115166,2.22851486610931,2.22851486610931,0.654843946609418,0.47537361646914,-0.705489105240732,0.740740740740741,1.48148148148148,5.92592592592593,0,0,0.740740740740741,0,0.37037037037037,90.7407407407407,-0.5851875721330139,KAU_EAST,MHI,Forereef,Deep
KAU-1909,1,13.26096778,-2.962603382,1.5685544164523,28.3687971228283,0.0454021571629367,0.0413038633648435,0.0321602503425389,0.0187771048157487,-2.68145679910544,-2.58897769444821,21.95107,-159.697,19.25545568256,2.987952,10.240136,0.0209922,AGR,KAU,7,5.0999999,AGR,1.0103057245751,0.450154441353969,-0.856308572898282,-1.07289327858949,1.1993068646373,2.28373818139975,1.09687225817308,1.29056566345306,2.22311087272417,2.20743787834563,2.20743787834563,0.424727040985162,1.2017878777625,1.29056566345306,2.29430018832372,2.28129592282565,2.28129592282565,0.424727040985162,1.2017878777625,1.29056566345306,2.30120689693654,2.28129592282565,2.28129592282565,0.424727040985162,0.47537361646914,-0.705489105240732,0.740740740740741,1.48148148148148,5.92592592592593,0,0,0.740740740740741,0,0.37037037037037,90.7407407407407,-0.5851875721330139,KAU_EAST,MHI,Forereef,Deep
KAU-1909,5,-0.95903222,-2.836603382,1.39546998658949,24.7168643909445,0.0349203414938971,0.0359254820831555,0.027639218095979,0.0131843815341577,-3.68417772572463,-3.44721965809603,21.95107,-159.697,19.25545568256,2.987952,10.240136,0.0209922,AGR,KAU,7,5.0999999,AGR,1.0103057245751,0.333231266482045,-1.40441670767609,-1.07289327858949,1.1993068646373,2.28373818139975,1.05802573720462,1.1953487979169,2.26178482901487,2.26075764126433,2.26075764126433,0.245510218922221,1.1261006025216,1.1953487979169,2.34074178774781,2.33707770325174,2.33707770325174,0.245510218922221,1.1261006025216,1.1953487979169,2.34764849636064,2.33707770325174,2.33707770325174,0.245510218922221,0.47537361646914,-0.705489105240732,0.740740740740741,1.48148148148148,5.92592592592593,0,0,0.740740740740741,0,0.37037037037037,90.7407407407407,-0.5851875721330139,KAU_EAST,MHI,Forereef,Deep
KAU-1909,4,8.71096778,-3.530603382,1.78625492005437,33.6794571693722,0.0512567829483016,0.049598187730038,0.0416275717717219,0.034883347330059,-1.97823565575073,-1.83311559829718,21.95107,-159.697,19.25545568256,2.987952,10.240136,0.0209922,AGR,KAU,7,5.0999999,AGR,1.0103057245751,0.580121204662273,0.160801951051841,-1.07289327858949,1.1993068646373,2.28373818139975,1.14643868018922,1.43510826042425,2.07502948685648,2.0566688568795,2.0566688568795,1.17445234672742,1.31679383851267,1.43510826042425,2.1463385452538,2.1366960239184,2.1366960239184,1.17445234672742,1.31679383851267,1.43510826042425,2.15324525386663,2.1366960239184,2.1366960239184,1.17445234672742,0.47537361646914,-0.705489105240732,0.740740740740741,1.48148148148148,5.92592592592593,0,0,0.740740740740741,0,0.37037037037037,90.7407407407407,-0.5851875721330139,KAU_EAST,MHI,Forereef,Deep
KAU-1956,1,0.192246829,-0.516087526,1.62778632345402,33.2015132119072,0.0489208111412652,0.0564542008122242,0.0516146275692466,0.0312933465838703,-3.93565209031851,-3.65869556294125,21.9089,-159.6269,3.68119005696,3.400601,12.974742000000001,0.130125,AGR,KAU,7,5.0999999,AGR,1.11309873075245,0.48722100801657,-1.03267630586317,-0.849207381702731,-1.27999584834811,2.28373818139975,1.11986230377748,1.34293712315726,2.26288995938415,2.26185045490895,2.26185045490895,0.356052778158908,1.24661209336666,1.34293712315726,2.33432189170954,2.3354158125732,2.33541581257321,0.356052778158908,1.24661209336666,1.34293712315726,2.34122860032236,2.3354158125732,2.3354158125732,0.356052778158908,0.531555678194484,-0.574509006551035,1.01694915254237,5.08474576271187,16.6101694915254,0,0,0.338983050847458,0,9.15254237288136,67.7966101694915,-0.36647644434914173,KAU_EAST,MHI,Forereef,Shallow
KAU-1956,2,0.184246829,-0.416087526,1.61006414538566,32.9181926466973,0.0479641473464989,0.0553073079153713,0.0503673069087053,0.0304589614148481,-4.11474887051331,-3.48500972685919,21.9089,-159.6269,3.68119005696,3.400601,12.974742000000001,0.130125,AGR,KAU,7,5.0999999,AGR,1.11309873075245,0.476274020057153,-1.09589705672098,-0.849207381702731,-1.27999584834811,2.28373818139975,1.117869637637,1.33050950860491,2.2836521787956,2.2721118913957,2.2721118913957,0.334239640509331,1.23806878868141,1.33050950860491,2.3526283933707,2.34366131077855,2.34366131077855,0.334239640509331,1.23806878868141,1.33050950860491,2.35953510198353,2.34366131077855,2.34366131077855,0.334239640509331,0.531555678194484,-0.574509006551035,1.01694915254237,5.08474576271187,16.6101694915254,0,0,0.338983050847458,0,9.15254237288136,67.7966101694915,-0.36647644434914173,KAU_EAST,MHI,Forereef,Shallow
KAU-1956,4,-0.051753171,-0.648087526,1.59900658276256,33.2349727617611,0.0480740852300172,0.0552471782458891,0.0497400414716028,0.0274659380147321,-4.0063337577173,-3.56639341711687,21.9089,-159.6269,3.68119005696,3.400601,12.974742000000001,0.130125,AGR,KAU,7,5.0999999,AGR,1.11309873075245,0.469382550642943,-0.913375763934676,-0.849207381702731,-1.27999584834811,2.28373818139975,1.12020952655713,1.32843825935218,2.24652277296659,2.23962220520463,2.23962220520463,0.401167688235853,1.23838280302001,1.32843825935218,2.31494408322269,2.30935002601568,2.30935002601568,0.401167688235853,1.23838280302001,1.32843825935218,2.32185079183551,2.30935002601568,2.30935002601568,0.401167688235853,0.531555678194484,-0.574509006551035,1.01694915254237,5.08474576271187,16.6101694915254,0,0,0.338983050847458,0,9.15254237288136,67.7966101694915,-0.36647644434914173,KAU_EAST,MHI,Forereef,Shallow
KAU-1956,5,0.286246829,-0.616087526,1.65296493485154,33.4849789115193,0.0509522073036498,0.0577588072805275,0.0515665952976143,0.0326948365502848,-3.95293044223585,-3.64652043593119,21.9089,-159.6269,3.68119005696,3.400601,12.974742000000001,0.130125,AGR,KAU,7,5.0999999,AGR,1.11309873075245,0.502570605577917,-0.997106410680055,-0.849207381702731,-1.27999584834811,2.28373818139975,1.12399179799884,1.35646916599687,2.26861753583233,2.25851714370586,2.25851714370586,0.368945474781365,1.25729123750658,1.35646916599687,2.34115920547499,2.33315041643748,2.33315041643748,0.368945474781365,1.25729123750658,1.35646916599687,2.34806591408782,2.33315041643748,2.33315041643748,0.368945474781365,0.531555678194484,-0.574509006551035,1.01694915254237,5.08474576271187,16.6101694915254,0,0,0.338983050847458,0,9.15254237288136,67.7966101694915,-0.36647644434914173,KAU_EAST,MHI,Forereef,Shallow
KAU-1956,3,0.104246829,-0.412087526,1.59065248124083,32.9500072430762,0.0470236035639588,0.0548557970988901,0.0499518778326761,0.0293349682791336,-4.05846865585293,-3.55657311736286,21.9089,-159.6269,3.68119005696,3.400601,12.974742000000001,0.130125,AGR,KAU,7,5.0999999,AGR,1.11309873075245,0.464144297615492,-1.09960637393157,-0.849207381702731,-1.27999584834811,2.28373818139975,1.11693404525023,1.32332764606429,2.28171393984024,2.27201823787015,2.27201823787015,0.333002136225204,1.23324263102825,1.32332764606429,2.34914643139519,2.34222495843931,2.34222495843931,0.333002136225204,1.23324263102825,1.32332764606429,2.35605314000801,2.34222495843931,2.34222495843931,0.333002136225204,0.531555678194484,-0.574509006551035,1.01694915254237,5.08474576271187,16.6101694915254,0,0,0.338983050847458,0,9.15254237288136,67.7966101694915,-0.36647644434914173,KAU_EAST,MHI,Forereef,Shallow
KAU-2100,1,10.162509766,-1.485675548,1.34670700150156,20.5660930168775,0.0338654565833146,0.0207031061937714,0.0101931481684853,0.0041553290103844,-3.54886664977172,-3.41582547313852,22.07698,-159.2979,24.2580986748695,10.677224,46.541414,0.0023525,PAV,KAU,7,5.0999999,PAV,1.6678395736879,0.297662354466478,-1.7628153007717,0.35795356831011,1.99568896322839,2.28373818139975,1.06825443215353,1.1594099861743,2.34904509635895,2.344190803031,2.344190803031,0.171561186952561,1.11298556696307,1.1594099861743,2.39500482923364,2.39377396333133,2.39377396333133,0.171561186952561,1.11298556696307,1.1594099861743,2.40191153784646,2.39377396333133,2.39377396333133,0.171561186952561,1.02845835398543,0.583945480798491,3.37837837837838,0.675675675675676,1.01351351351351,0,0,0,0,0.337837837837838,94.5945945945946,-0.6340984159699806,KAU_EAST,MHI,Forereef,Deep
KAU-2100,4,5.476509766,-1.361675548,1.27762425906776,20.6175643368538,0.0277103799661237,0.0176290543996406,0.00872642465979919,0.00393845842796356,-2.3479256536937,-2.81216954423113,22.07698,-159.2979,24.2580986748695,10.677224,46.541414,0.0023525,PAV,KAU,7,5.0999999,PAV,1.6678395736879,0.245002305737582,-0.880589168713361,0.35795356831011,1.99568896322839,2.28373818139975,1.06523015427426,1.13124404024469,2.21371193272695,2.17326520846599,2.17326520846599,0.414538606542721,1.09772956878285,1.13124404024469,2.24554779567879,2.21289064132997,2.21289064132997,0.414538606542721,1.09772956878285,1.13124404024469,2.25245450429161,2.21289064132997,2.21289064132997,0.414538606542721,1.02845835398543,0.583945480798491,3.37837837837838,0.675675675675676,1.01351351351351,0,0,0,0,0.337837837837838,94.5945945945946,-0.6340984159699806,KAU_EAST,MHI,Forereef,Deep
KAU-2100,5,2.258509766,-0.681675548,1.83744364626469,34.0277629742877,0.0466939128708379,0.0409305631469216,0.0330773362721647,0.0262707436510215,-3.97342611992855,-4.42632024076113,22.07698,-159.2979,24.2580986748695,10.677224,46.541414,0.0023525,PAV,KAU,7,5.0999999,PAV,1.6678395736879,0.608375282935072,0.366448142617551,0.35795356831011,1.99568896322839,2.28373818139975,1.15339642305503,1.46145995713239,2.0219879978195,2.02254129558166,2.02254129558166,1.44260158906822,1.33622733943077,1.46145995713239,2.10309954793844,2.10428923163891,2.10428923163891,1.44260158906822,1.33622733943077,1.46145995713239,2.11000625655127,2.10428923163891,2.10428923163891,1.44260158906822,1.02845835398543,0.583945480798491,3.37837837837838,0.675675675675676,1.01351351351351,0,0,0,0,0.337837837837838,94.5945945945946,-0.6340984159699806,KAU_EAST,MHI,Forereef,Deep
KAU-2100,2,4.304509766,-0.917675548,1.75304295008194,28.478943058408,0.0382098136860963,0.0289408173336756,0.020955976857854,0.0170431458872815,0.159403260438379,-1.10951666613454,22.07698,-159.2979,24.2580986748695,10.677224,46.541414,0.0023525,PAV,KAU,7,5.0999999,PAV,1.6678395736879,0.561353106541374,0.0590892426740628,0.35795356831011,1.99568896322839,2.28373818139975,1.1124162155364,1.41993580759977,2.05334762556994,2.0494070430949902,2.0494070430949902,1.06086991138349,1.28260391576553,1.41993580759977,2.14166396995538,2.14371269763413,2.14371269763413,1.06086991138349,1.28260391576553,1.41993580759977,2.14857067856821,2.14371269763413,2.14371269763413,1.06086991138349,1.02845835398543,0.583945480798491,3.37837837837838,0.675675675675676,1.01351351351351,0,0,0,0,0.337837837837838,94.5945945945946,-0.6340984159699806,KAU_EAST,MHI,Forereef,Deep
KAU-2100,3,9.748509766,-1.335675548,1.38765694055639,21.7336083996282,0.0363017207696567,0.0243254546056031,0.0138718508964213,0.00789138669288466,-3.51085497334828,-3.58115928729187,22.07698,-159.2979,24.2580986748695,10.677224,46.541414,0.0023525,PAV,KAU,7,5.0999999,PAV,1.6678395736879,0.327616670552875,-1.24593914289825,0.35795356831011,1.99568896322839,2.28373818139975,1.07294348760926,1.18376332391455,2.28017559005823,2.25311989956988,2.25311989956988,0.287670617412453,1.12774913049918,1.18376332391455,2.32790069197147,2.30846563350948,2.30846563350948,0.287670617412453,1.12774913049918,1.18376332391455,2.33480740058429,2.30846563350948,2.30846563350948,0.287670617412453,1.02845835398543,0.583945480798491,3.37837837837838,0.675675675675676,1.01351351351351,0,0,0,0,0.337837837837838,94.5945945945946,-0.6340984159699806,KAU_EAST,MHI,Forereef,Deep
KAU-2101,1,2.773592703,0.11004898,1.11983953659951,10.4979707269381,0.0102796091818755,0.00570837216124239,0.00386395150594585,0.00378477807023548,-2.3818423511774,-2.36903145262981,21.87541,-159.523,18.7835081449705,4.926648,14.471059,0.0166083,PAV,KAU,7,5.0999999,PAV,1.16050031418935,0.113185404149454,-1.93242361326344,-0.746057701590833,1.12417646436924,2.28373818139975,1.02161906205929,1.05258416778864,2.26891521785489,2.2655567257533,2.2655567257533,0.144796841333525,1.03383225544399,1.05258416778864,2.30471357269379,2.30838752547244,2.30838752547244,0.144796841333525,1.03383225544399,1.05258416778864,2.31162028130662,2.30838752547244,2.30838752547244,0.144796841333525,0.69255153383596,-0.199171177839054,12.4161073825503,0.335570469798658,7.71812080536913,0,0,0,0,0.671140939597315,78.8590604026846,-0.6547421399205116,KAU_EAST,MHI,Forereef,Deep
KAU-2101,3,6.617592703,0.22204898,1.25422325358863,13.4004411378637,0.0185056905363347,0.0135317180821383,0.0096206965971305,0.00756111109848518,-3.77918311596611,-3.85252023141446,21.87541,-159.523,18.7835081449705,4.926648,14.471059,0.0166083,PAV,KAU,7,5.0999999,PAV,1.16050031418935,0.226516459529482,-1.41592178188776,-0.746057701590833,1.12417646436924,2.28373818139975,1.02476766505526,1.13194488245722,2.20122471163537,2.18105028714272,2.18105028714271,0.242701792191232,1.06218657475279,1.13194488245722,2.28216344376615,2.26965502716938,2.26965502716938,0.242701792191232,1.06218657475279,1.13194488245722,2.28907015237897,2.26965502716938,2.26965502716938,0.242701792191232,0.69255153383596,-0.199171177839054,12.4161073825503,0.335570469798658,7.71812080536913,0,0,0,0,0.671140939597315,78.8590604026846,-0.6547421399205116,KAU_EAST,MHI,Forereef,Deep
KAU-2101,4,1.527592703,-1.38595102,1.1828995312562,13.2605922208889,0.0179684451114903,0.0074948982577438,0.00279150983896647,0.00121927870768712,-2.97623633191449,-2.91847926358183,21.87541,-159.523,18.7835081449705,4.926648,14.471059,0.0166083,PAV,KAU,7,5.0999999,PAV,1.16050031418935,0.167968654302843,-2.16284942853288,-0.746057701590833,1.12417646436924,2.28373818139975,1.04156774547231,1.0781371519047,2.36786760690007,2.37166777487947,2.37166777487947,0.114996978079596,1.0593165723333,1.0781371519047,2.39867965187004,2.40603909900098,2.40603909900098,0.114996978079596,1.0593165723333,1.0781371519047,2.40558636048286,2.40603909900098,2.40603909900098,0.114996978079596,0.69255153383596,-0.199171177839054,12.4161073825503,0.335570469798658,7.71812080536913,0,0,0,0,0.671140939597315,78.8590604026846,-0.6547421399205116,KAU_EAST,MHI,Forereef,Deep
KAU-2101,5,9.263592703,-0.42995102,1.19367537162744,12.2272817711007,0.0139935805810006,0.0100507878554618,0.00886605606110807,0.00916618489600383,-3.0347889298786,-2.96995320457195,21.87541,-159.523,18.7835081449705,4.926648,14.471059,0.0166083,PAV,KAU,7,5.0999999,PAV,1.16050031418935,0.177037094944415,-1.53968381824724,-0.746057701590833,1.12417646436924,2.28373818139975,1.02128028586606,1.0965182944822,2.1805704055928,2.18992502462814,2.18992502462814,0.214448895536451,1.04667005146842,1.0965182944822,2.25559719404607,2.26521350787842,2.26521350787842,0.214448895536451,1.04667005146842,1.0965182944822,2.26250390265889,2.26521350787842,2.26521350787842,0.214448895536451,0.69255153383596,-0.199171177839054,12.4161073825503,0.335570469798658,7.71812080536913,0,0,0,0,0.671140939597315,78.8590604026846,-0.6547421399205116,KAU_EAST,MHI,Forereef,Deep
KAU-2101,2,2.265592703,-0.78195102,1.13883321878481,10.9780006813483,0.0127259182906278,0.00733212922944596,0.00312697894740086,0.00135932729905757,-2.92412118574759,-2.97033094390071,21.87541,-159.523,18.7835081449705,4.926648,14.471059,0.0166083,PAV,KAU,7,5.0999999,PAV,1.16050031418935,0.130004245986483,-2.00450760190869,-0.746057701590833,1.12417646436924,2.28373818139975,1.02615697880823,1.06012031520533,2.28440261012226,2.29735462831162,2.29735462831162,0.134726618495352,1.04032996247421,1.06012031520533,2.32441938064794,2.3388724605939,2.3388724605939,0.134726618495352,1.04032996247421,1.06012031520533,2.33132608926077,2.3388724605939,2.3388724605939,0.134726618495352,0.69255153383596,-0.199171177839054,12.4161073825503,0.335570469798658,7.71812080536913,0,0,0,0,0.671140939597315,78.8590604026846,-0.6547421399205116,KAU_EAST,MHI,Forereef,Deep
KAU-2105,2,9.428013339,-0.88505198,1.40184992241003,22.4698474072645,0.0383923510170727,0.0251447047390897,0.0166750347046769,0.0120488646428241,-2.83825439922628,-2.86009479584525,21.91305,-159.6592,21.1432455497495,7.100074,25.119264,0.06,PAV,KAU,7,5.0999999,PAV,1.40000691032705,0.337792737526023,-1.47975427487678,-0.224871973498396,1.49982842063131,2.28373818139975,1.08261959616994,1.20004518454923,2.30871416485001,2.30944430111471,2.30944430111471,0.227693631555881,1.14176647220881,1.20004518454923,2.36162327438493,2.36304043633664,2.36304043633664,0.227693631555881,1.14176647220881,1.20004518454923,2.36852998299775,2.36304043633664,2.36304043633664,0.227693631555881,0.851262875145017,0.170840646388055,0.675675675675676,8.78378378378378,2.7027027027027,0,0,0,0,1.01351351351351,86.8243243243243,-0.1419520369893219,KAU_EAST,MHI,Forereef,Deep
KAU-2105,3,8.954013339,-0.77905198,1.43663229123512,22.6941989853779,0.0387042005863205,0.0262691053268233,0.01906789718061,0.0163145748401896,-3.13289692579133,-3.17443211355737,21.91305,-159.6592,21.1432455497495,7.100074,25.119264,0.06,PAV,KAU,7,5.0999999,PAV,1.40000691032705,0.362301687946753,-1.43270610833914,-0.224871973498396,1.49982842063131,2.28373818139975,1.08414353713964,1.22056843547255,2.30337455349094,2.30235831218138,2.30235831218138,0.238662201816073,1.15309817319198,1.22056843547255,2.35941237883002,2.36191543467421,2.36191543467421,0.238662201816073,1.15309817319198,1.22056843547255,2.36631908744285,2.36191543467421,2.36191543467421,0.238662201816073,0.851262875145017,0.170840646388055,0.675675675675676,8.78378378378378,2.7027027027027,0,0,0,0,1.01351351351351,86.8243243243243,-0.1419520369893219,KAU_EAST,MHI,Forereef,Deep
KAU-2105,4,1.346013339,-1.43505198,1.554987473162,26.7150357525275,0.0492338809846098,0.0369995007417747,0.0271096507041508,0.0213475091211635,-3.94246089295375,-4.28089189626534,21.91305,-159.6592,21.1432455497495,7.100074,25.119264,0.06,PAV,KAU,7,5.0999999,PAV,1.40000691032705,0.441467489754376,-1.05273788792076,-0.224871973498396,1.49982842063131,2.28373818139975,1.10189460714243,1.29622892925894,2.26566786881846,2.24950753260809,2.24950753260809,0.348980969150664,1.20626022266771,1.29622892925894,2.33036274750779,2.32063004791098,2.32063004791098,0.348980969150664,1.20626022266771,1.29622892925894,2.33726945612061,2.32063004791098,2.32063004791098,0.348980969150664,0.851262875145017,0.170840646388055,0.675675675675676,8.78378378378378,2.7027027027027,0,0,0,0,1.01351351351351,86.8243243243243,-0.1419520369893219,KAU_EAST,MHI,Forereef,Deep
KAU-2105,1,9.152013339,-1.54305198,1.42934430496409,22.9672486806504,0.0393019042187471,0.0265658145424577,0.0178560864618109,0.0128611826221351,-3.04112021625897,-3.12986435400926,21.91305,-159.6592,21.1432455497495,7.100074,25.119264,0.06,PAV,KAU,7,5.0999999,PAV,1.40000691032705,0.357215811118568,-1.45323993906656,-0.224871973498396,1.49982842063131,2.28373818139975,1.08369835286289,1.21608583545232,2.29448883389232,2.30571307681902,2.30571307681903,0.233811524491209,1.15086790048956,1.21608583545232,2.35323484942408,2.36430832015344,2.36430832015344,0.233811524491209,1.15086790048956,1.21608583545232,2.36014155803691,2.36430832015344,2.36430832015344,0.233811524491209,0.851262875145017,0.170840646388055,0.675675675675676,8.78378378378378,2.7027027027027,0,0,0,0,1.01351351351351,86.8243243243243,-0.1419520369893219,KAU_EAST,MHI,Forereef,Deep
KAU-2105,5,5.340013339,-0.88105198,1.35766308404477,21.9046823414274,0.0365030005049311,0.0245209776053795,0.0141747329463779,0.0102472746983583,-4.38784085762037,-4.42047119231349,21.91305,-159.6592,21.1432455497495,7.100074,25.119264,0.06,PAV,KAU,7,5.0999999,PAV,1.40000691032705,0.305764901186511,-1.28909930495284,-0.224871973498396,1.49982842063131,2.28373818139975,1.07047883898162,1.1756781352698,2.27196619058163,2.25790992646435,2.25790992646435,0.275518829811168,1.12268591218694,1.1756781352698,2.32392157088403,2.31257042566402,2.31257042566402,0.275518829811168,1.12268591218694,1.1756781352698,2.33082827949685,2.31257042566402,2.31257042566402,0.275518829811168,0.851262875145017,0.170840646388055,0.675675675675676,8.78378378378378,2.7027027027027,0,0,0,0,1.01351351351351,86.8243243243243,-0.1419520369893219,KAU_EAST,MHI,Forereef,Deep
